id,bedrooms,bathrooms,floors,condition,grade
5398600075,2,2,1,4,7
5393601690,4,1,1.5,3,7
5393601635,5,2,1.5,4,7
5393601050,4,2,1,5,7
5393600562,2,2.5,2,3,8
5393600509,2,1.5,2,3,7
5393600507,2,1.5,2,3,7
5381600110,4,2,1.5,3,6
5381000477,4,2.5,2,3,8
5381000411,3,1.75,1,3,7
5381000352,4,2.5,2,3,7
5381000082,2,1,1,4,5
5381000072,5,3,1,3,8
5381000070,2,0.75,1,3,7
5381000048,2,1,1,3,6
5379806590,3,1.5,1,3,7
5379806185,3,1.5,1,3,7
5379806180,6,2.5,1,4,7
5379806155,3,1,1,4,6
5379805910,5,2.75,1,5,7
5379805885,2,1.75,1,3,7
5379805495,2,1,1,3,6
5379805475,3,1,1,3,6
5379805460,3,1.5,2,5,7
5379805260,4,3.5,2,3,7
5379805253,2,1,1,3,7
5379805160,5,2.25,1,3,7
5379805121,4,2.5,2,3,8
5379805120,2,1,1,4,6
5379804888,4,1.75,1,3,7
5379804730,3,1,1,3,6
5379804690,3,1.75,1,3,7
5379804537,3,2.25,1,3,7
5379804470,4,1,1,4,7
5379804393,4,2.75,1,5,7
5379804150,6,4,3,3,9
5379803386,4,1.75,1,3,7
5379803372,4,2.5,2,3,8
5379802871,3,1,1,3,7
5379802816,4,1,1,3,7
5379802650,3,1,1,3,7
5379802181,2,1,1,4,5
5379802090,3,1,1,3,7
5379801972,5,4,1,5,7
5379801920,4,2.5,2,3,10
5379801600,2,1.5,1,3,7
5379800862,5,3,1,3,7
5379800810,2,1,1,3,7
5379800500,3,1.5,1,3,5
5379800446,3,2.5,1,3,8
5379800040,2,1.75,1,5,7
5370200170,2,1,1,5,6
5366200460,3,2.5,2,3,8
5366200330,4,2,1,3,7
5366200210,3,2.5,2,3,7
5366200205,3,2.5,2,3,7
5366200030,3,2.75,2,3,8
5365200040,3,1,1,5,6
5364200695,4,2.75,2,3,9
5364200649,3,1,1,3,7
5364200620,3,2.25,2,3,8
5364200477,3,1,1,5,7
5364200381,3,1,1,3,8
5363200266,3,2,1,3,6
5363200200,5,3.25,2.5,3,9
5363200180,4,2,1,4,7
5363200100,4,2.5,2,3,9
5361700020,3,1.5,1,3,7
5360200054,3,2,1,3,7
5360200052,3,2.5,2,3,9
5358300100,3,2,1,4,8
5351200280,4,2.5,2,3,9
5351200265,4,3.25,2,5,9
5350201180,4,3.75,2,4,10
5350200870,4,2.75,2,3,9
5350200425,3,1.5,2,5,8
5347200220,2,1,1,3,6
5347200179,3,2,2,3,8
5347200175,2,1,1,3,6
5347200165,3,1,1,3,6
5347200162,2,1.5,2,3,7
5347200160,1,1,1,5,7
5347200070,3,1,1,3,6
5347200060,2,1,1,3,6
5341600030,2,1,1,4,6
5335700110,3,1,1,4,7
5335700030,3,1,1,3,7
5332200550,3,1,1.5,3,7
5332200530,5,2.5,2,3,9
5332200530,5,2.5,2,3,9
5332200515,3,1.75,2,3,9
5332200405,4,2.5,2,5,8
5332200375,3,2.5,2,3,8
5332200320,2,1.75,1,3,7
5332200026,2,2.5,2,3,8
5323100120,3,3.5,2,3,8
5318101765,3,1.75,2,5,8
5318101695,4,1.5,2.5,3,8
5318101565,4,3.25,2,3,9
5318101185,3,1,1.5,3,7
5318101075,3,1.75,1,4,7
5318101040,2,1,1,3,7
5318100965,4,3.5,2,3,9
5318100935,3,2,2,3,8
5318100840,4,3.5,2,3,9
5318100645,4,3.75,2,5,9
5318100504,2,2,1,4,6
5318100200,3,2.75,1.5,5,8
5317100780,4,3.25,2,3,9
5317100750,4,4.75,2.5,5,10
5317100570,3,2.5,2,3,9
5317100530,4,3,2,4,9
5317100325,4,2.5,2,3,9
5317100294,4,4.5,3,3,10
5316101075,7,3,2.5,4,10
5316100980,3,3,1.5,4,9
5316100920,3,4.25,2.5,3,11
5316100820,3,3,2,3,9
5316100780,4,3.5,2,3,11
5316100255,2,3,2,5,10
5316100220,4,2.25,2,3,8
5316100106,3,2.5,2,3,9
5315101728,4,3,1,3,7
5315101716,3,1.75,1,4,7
5315100806,4,3,1,5,9
5315100805,3,1.75,1,3,7
5315100784,4,2.5,2,4,9
5315100737,6,2.75,1.5,4,9
5315100667,3,1,1,4,6
5315100476,5,2.75,1,4,7
5315100394,3,1,1,4,7
5315100393,3,1,1,3,7
5315100277,5,4.25,2,3,10
5312100060,4,2.5,2,3,7
5312100040,2,1,1,4,6
5309101395,2,1,1,3,7
5309101200,4,2.25,1.5,4,7
5309101050,3,2,1,4,7
5309100750,3,1.75,2,3,7
5309100515,4,1.75,1,4,7
5309100450,3,2.5,1,3,7
5309100295,4,1.75,1.5,5,7
5309100140,4,2.5,3,3,9
5307100280,3,2.25,1,5,7
5307100060,3,1.75,1,3,7
5306100255,3,2.25,1,3,7
5306100240,3,2,1.5,3,7
5302400080,4,2.5,1,3,9
5300200085,5,1,1,3,7
5300200050,4,2.75,1,3,7
5297200089,2,1.75,1,3,6
5292200010,4,2,2,3,7
5288200260,2,1.75,1,4,7
5288200230,4,1.75,1.5,5,7
5288200225,3,2,2,3,7
5288200072,2,1.5,2,3,8
5288200070,3,1,1.5,4,7
5285200020,2,1.75,1,4,7
5282200015,5,3,1.5,5,7
5282200015,5,3,1.5,5,7
5279100680,3,1,1,4,6
5279100675,2,1,1,5,6
5279100625,2,1,1,4,4
5276200020,5,2.5,2,3,9
5273200080,2,1,1,3,7
5273200060,3,1.5,1,4,7
5272200045,3,1.5,1,3,7
5272200040,3,1,1,4,7
5272200035,3,1,1,3,7
5272200005,2,1,1,3,7
5269200050,2,1,1,3,5
5267000180,3,2.25,1,4,8
5266300140,4,1.5,2,3,8
5259800440,3,1.75,1,3,7
5259800090,3,2.25,1,3,7
5256500025,4,1.75,1,5,8
5255710160,4,2.25,1,4,8
5255710010,3,1.75,1,3,8
5255700160,3,1.75,1,4,8
5255690160,4,2.25,2,3,8
5255690100,4,2.5,1,3,8
5255690060,5,2.5,1,3,8
5255300150,3,1.75,1,4,7
5255200220,3,1.75,1,3,7
5255000110,3,1.75,1,3,7
5253300437,4,2.5,2,3,7
5253300397,3,1.5,1,5,8
5253300387,3,1,1,3,6
5253300320,4,1.75,1,3,7
5253300243,4,2,2,4,7
5253300173,3,1,1,3,7
5252000200,5,2.5,2,3,8
5252000170,3,1.75,1,4,7
5250300035,4,1.5,2,3,8
5249805090,4,1.5,1.5,3,8
5249804825,3,2,1.5,4,7
5249804760,2,1,1,3,6
5249804655,4,2.25,1,4,8
5249804560,4,1,1,3,6
5249804510,3,2,1.5,4,8
5249803885,3,1,1,3,8
5249803870,4,3,2,5,7
5249803745,2,1,1,3,6
5249803645,2,1,1,3,6
5249803550,3,2.5,1,4,8
5249803185,4,1.75,1,4,7
5249803036,3,1,1,3,7
5249803010,4,2,1,3,7
5249802660,3,1,1.5,3,7
5249802520,5,2.75,1.5,3,7
5249802460,3,1,1,3,7
5249802424,2,1,1,5,6
5249802240,4,2.5,2,3,8
5249802085,4,2,2,3,8
5249801785,2,2,1,5,7
5249801720,3,2.5,2,4,7
5249801440,3,1,1.5,3,7
5249801440,3,1,1.5,3,7
5249801411,5,3.75,2,3,8
5249800729,6,3.5,2,3,8
5249800345,3,1.5,2,4,7
5249800010,4,4.25,2.5,4,12
5248800625,3,1,1,4,7
5248800440,2,1,1,3,6
5248800250,4,2,2,3,7
5245600120,3,1,1,3,7
5245600105,3,1,1,3,7
5245400030,4,1,1,3,7
5244801550,4,3,2,3,9
5244801275,2,1,1,5,6
5244801255,3,2.75,2,4,8
5244801230,5,2.25,1.5,4,7
5244800915,5,2.5,1.5,5,8
5244800895,2,1.5,1,3,7
5244800695,2,1,1.5,3,7
5244800125,3,1.75,1,4,8
5238800020,2,2.25,2,4,7
5231000060,3,1.75,1,5,6
5230300280,3,1,1,3,7
5230300210,3,1,1,4,7
5230000020,4,3,3,3,7
5229300085,3,2.25,1,5,8
5229300027,3,1,1,5,7
5226500250,4,2.5,2,3,8
5220300140,2,1,1,5,6
5216200090,2,1,1,4,6
5215200050,3,2.5,2,4,9
5215200010,3,2.5,1.5,4,8
5214510060,5,2.5,2,3,8
5214500690,4,2.5,2,3,8
5214500660,4,2.5,2,3,8
5212000020,4,2.75,1,5,7
5210200410,5,2.75,1,3,9
5210200184,2,1.75,1,4,7
5210200131,3,2.25,1,3,7
5210200107,4,1.75,1,3,7
5210200081,3,1,1.5,3,7
5210200077,4,2.5,2,3,9
5209200010,3,1.5,1,3,7
5207200360,2,1,1,4,7
5207200195,4,2.5,2,3,7
5207200160,3,2.25,1,3,8
5205000400,3,2.5,2,3,8
5205000250,3,2.5,2,3,8
5205000160,4,2.5,2,4,8
5205000020,4,2.5,2,3,8
5202500030,3,1.5,1,3,7
5201810110,3,3,2,3,8
5201810060,4,2.5,2,3,8
5201000030,4,2.5,2,3,8
5200100125,3,2,1.5,4,7
5200100115,3,1.75,1.5,4,7
5200100105,3,2.25,1.5,4,7
5198600010,3,2,1,4,7
5198600005,3,1.5,1,4,7
5196420290,4,2.75,2,3,10
5196410260,3,2.5,2,3,10
5191100180,5,2,2,4,8
5175800060,4,2,1,1,8
5169700132,4,2.5,2,3,9
5169700022,3,1.75,1,5,7
5167000140,3,3.25,2,3,11
5166700055,4,2.75,1,4,7
5166700050,5,2.25,1,3,7
5163700085,3,1,1,3,7
5162100820,4,2.5,1,3,8
5162100660,4,2.5,2,3,8
5162100650,4,2.5,2,3,8
5160700035,2,1.5,1.5,4,6
5160300030,4,1.75,1,3,8
5160300020,3,1.75,1,3,8
5154700060,4,2.75,1,4,9
5154200015,3,3,2,3,10
5153900150,3,1,1,4,7
5153900080,3,1,1,3,7
5153200666,3,2.25,1,4,7
5153200651,3,1,1,3,6
5153200506,3,1,1,3,7
5153200486,5,1.75,1,3,7
5153200358,5,1.75,1,3,7
5153200356,4,1.75,1,3,8
5153200150,2,1,1,3,8
5153200100,3,2.75,2,3,10
5153200030,2,2.25,1,3,8
5153100030,3,2.5,2,3,7
5152980070,4,2.5,1,4,9
5152960710,5,5,1,3,11
5152960350,4,2.75,1,3,8
5152960330,5,2.5,1,4,8
5152960080,3,2.75,1,4,8
5152920170,5,2.5,1,4,9
5152920070,3,2.5,1,4,10
5152800030,4,2.75,1,4,9
5152700120,5,2.5,1,3,9
5152700060,6,3.25,1,3,10
5152600090,5,2.5,1,2,8
5152200020,3,1.75,1,3,8
5152100160,3,1.75,1,3,9
5152100110,4,2,1,3,8
5152100060,6,2.5,1,4,9
5152000030,5,2.5,1,3,8
5151900110,3,1.5,1,4,8
5151800045,5,2.75,1,5,9
5151800015,4,2.5,1,4,8
5151600530,4,2.5,1,3,8
5151600480,3,1.75,1,4,8
5151600390,4,1.75,1,4,8
5151600360,3,1.75,1,4,8
5151600340,3,1.5,1,4,8
5151600300,4,2.75,1,3,8
5151600285,3,1.75,1,4,8
5151600195,4,1.75,1,4,8
5151600170,3,1.5,1,4,8
5151600120,4,2.5,1,4,8
5151600040,3,2.5,1,3,8
5151200290,2,1.75,1,3,7
5151200215,4,2.5,2,3,8
5149800040,4,2,1,4,7
5149300400,4,2.25,1,4,7
5149300200,3,1.75,1,3,7
5149300100,4,2.25,1,3,7
5147600105,2,1,1,3,6
5147600095,3,1.75,1,3,6
5146000070,3,2.25,1,5,7
5145100460,4,2.5,1,4,7
5145100310,3,1,1,3,7
5145100300,3,2,1,3,8
5145100180,3,1,1,3,7
5145100080,3,1.75,1,2,7
5145000190,3,1,1,3,7
5145000130,3,2.25,1,5,7
5144000036,3,1,1.5,3,7
5141000720,2,2,1.5,3,7
5141000685,4,1.75,1,4,6
5141000571,1,1,1,4,6
5141000510,4,3.75,1.5,4,6
5137800130,4,2.5,2,3,8
5137800030,4,2.5,2,3,8
5137300130,4,2.5,1,4,9
5137200140,4,2.75,1,4,8
5137000170,4,2.5,1,4,8
5135000170,4,1.75,1,3,8
5135000160,3,2.5,1,3,8
5135000050,4,2.5,1,5,9
5132000140,6,1,1.5,3,6
5132000140,6,1,1.5,3,6
5130000090,3,2.5,1,3,8
5130000080,4,2.5,1,4,8
5129000006,3,1,1,3,7
5128000010,2,1,1,2,6
5127100210,6,2,2,4,7
5127100190,3,1.75,1,4,7
5127100100,3,2,1,4,7
5127001620,3,1.75,1,4,7
5127001600,4,1.75,1,4,7
5127001320,3,1.75,1,4,7
5127001320,3,1.75,1,4,7
5127001170,3,1.5,1,4,7
5127000810,3,1.75,2,4,7
5127000670,3,1.75,1,4,7
5127000470,3,2.25,1,3,8
5127000430,4,1.75,1,4,7
5127000420,3,1.5,1,4,7
5127000410,5,1.75,1,4,7
5126950340,3,1.75,1,4,7
5126900405,2,1,1,4,6
5126900321,4,2.5,2,3,7
5126900310,2,1,1,4,6
5126900200,2,1,1,4,6
5126900100,2,1,1,4,6
5126400230,2,1,1,5,6
5126400150,3,1,1,5,6
5126310470,4,2.75,2,3,8
5126310400,4,2.5,2,3,8
5126310110,4,2.5,2,3,8
5126310060,4,2.75,2,3,8
5126300960,3,2.5,2,3,8
5126300770,3,2.5,2,3,8
5126300650,3,2.5,2,3,8
5126300510,3,2.5,2,3,8
5126300060,3,2.5,2,3,8
5126210360,4,2.5,2,3,9
5126210280,3,2.5,2,3,9
5125400385,4,1.75,1.5,4,6
5125400305,4,2,1,3,7
5122400025,4,1.75,1,3,7
5119400075,3,3.25,1,4,8
5119010090,5,2.75,1,5,8
5116060030,2,2.25,2,3,7
5116000250,3,1.75,1,3,7
5116000170,3,2.5,2,3,8
5115000160,3,1.75,1.5,4,7
5115000100,3,2,1.5,3,7
5113400535,3,2.75,1,4,7
5113400431,2,1,1,4,7
5113400364,4,1.5,1,3,7
5113400264,4,2,2,3,7
5113400168,3,1.75,1,3,7
5113400113,4,2.25,1,5,7
5113260430,3,2,1,3,7
5113260170,3,2,1,3,7
5113260040,3,2,1,3,7
5113200310,3,1,1,4,7
5113000420,4,2.75,1,3,8
5112800421,4,2,1,5,6
5112800291,3,2.5,2,3,9
5112800234,3,2.5,1.5,3,6
5112800233,3,1.5,1,4,6
5112800210,4,1,1,5,7
5112800190,3,1.5,1,4,7
5112800060,4,1.75,1,4,7
5112800042,5,2.75,1,5,8
5111400086,3,1,1,5,6
5111400081,3,1.75,1.5,4,6
5104650020,3,2.5,2,3,8
5104540610,4,2.5,2,3,9
5104540500,4,2.5,2,3,10
5104540360,4,2.5,2,3,10
5104540330,4,2.5,2,3,10
5104540240,4,2.5,2,3,10
5104532030,4,3.5,2,3,9
5104531820,4,2.5,2,3,9
5104531700,4,2.5,2,3,9
5104531640,4,3,2,3,9
5104531580,4,3.5,2,3,9
5104531290,4,2.5,2,3,10
5104531120,5,2.75,2,3,10
5104530810,4,2.5,2,3,8
5104530770,4,2.5,2,3,8
5104530680,4,2.5,2,3,8
5104530560,3,2.5,2,3,8
5104530430,3,2.5,2,3,8
5104530240,3,2.5,2,4,8
5104530220,3,2.5,2,3,8
5104520810,3,2.5,2,3,8
5104520720,4,2.5,2,3,7
5104520640,4,2.5,2,3,7
5104520620,4,2.5,2,3,7
5104520610,4,2.5,2,3,7
5104520550,3,3.5,2,3,8
5104520460,4,2.5,2,3,8
5104520400,3,2.5,2,3,8
5104520150,4,2.5,2,3,8
5104512180,5,3,2,3,8
5104512070,4,3,2,3,8
5104512060,4,3,2,3,8
5104511840,4,3,2,3,8
5104511730,4,2.5,2,3,8
5104511630,4,3,2,3,8
5104511600,4,3,2,3,8
5104511590,4,3,2,3,8
5104511530,5,3,2,3,8
5104511250,5,3,2,3,8
5104511050,4,3,2,3,8
5104511040,4,2.5,2,3,8
5104510860,4,3,2,3,8
5104510720,4,2.5,2,3,8
5104510540,3,2.5,2,3,7
5104510490,4,2.5,2,3,7
5104510370,3,2.5,2,3,7
5104510340,4,2.5,2,3,7
5104510270,4,2.5,2,3,7
5104510240,4,2.5,2,3,7
5104510210,3,2.5,2,3,7
5104510190,4,2.5,2,3,7
5104510130,4,2.5,2,3,7
5104510120,3,2.5,2,3,7
5104510060,4,2.5,2,3,7
5104510010,4,2.5,2,3,7
5104500020,2,1.5,2,3,7
5104470070,4,3,2,3,9
5104450990,4,2.5,2,3,8
5104450720,4,2.5,2,3,8
5104450690,4,2.75,1,4,8
5104450440,3,2,2,3,8
5104450070,4,2.25,2,4,8
5104220120,4,1.75,1.5,4,6
5104200470,5,3,2,4,8
5104200420,3,1.5,1,4,6
5104200380,3,1,1,5,6
5103900045,3,1.75,1,3,7
5103900015,3,1.5,1,4,7
5103300090,5,2.5,2,3,10
5103300020,4,2.5,2,3,10
5102400105,4,1,1.5,3,7
5102400035,3,1,1,3,8
5102400025,2,1,1,4,8
5101408889,4,3.5,3,3,8
5101408835,5,3,1,3,7
5101408735,2,1,1,3,6
5101408678,2,1.75,1,3,7
5101408599,4,1.75,1,3,7
5101408593,5,1.5,1,3,8
5101407790,2,1,1,3,7
5101407370,3,1.5,1,3,7
5101407350,2,1,1,3,7
5101407305,2,1,1,3,7
5101407250,4,2.25,2,3,7
5101406536,2,1,1,4,7
5101406522,3,1.5,1,3,7
5101406489,3,2,1,4,7
5101406441,3,1,1.5,3,7
5101406384,4,1.5,1.5,4,9
5101406375,3,1.75,1,3,7
5101405604,1,1,1,3,6
5101405604,1,1,1,3,6
5101405465,3,2,2,4,6
5101405340,2,2.5,1,5,7
5101405338,3,1.75,1,3,7
5101405335,3,1.5,1,3,7
5101405331,4,1.75,1,3,8
5101405276,2,1,1,3,7
5101405274,2,1,1,3,7
5101405265,4,2.5,2,3,7
5101405124,4,2.5,1,4,7
5101405067,3,1.75,1.5,3,7
5101404898,2,2,1.5,5,7
5101404698,2,1.5,1,3,7
5101404608,2,1,1,3,7
5101404563,3,1.75,1,4,7
5101404555,2,1,1,3,7
5101404491,2,1,1,3,7
5101404482,3,2.5,1.5,4,8
5101404444,5,2.25,1,3,8
5101404351,4,2.75,1,3,7
5101404170,1,0.75,1,3,5
5101404144,4,2.5,1,3,8
5101403915,2,1,1,3,6
5101402618,4,3,2,3,10
5101402488,3,1.75,1,3,7
5101402482,4,2,2,4,6
5101402472,2,1,1,3,7
5101402435,3,2.25,1,5,7
5101402435,3,2.25,1,5,7
5101402428,4,2.5,1,4,7
5101402312,3,1,1,3,7
5101402296,5,2.75,1,5,9
5101402276,4,1.75,1,3,8
5101401816,3,1,1,4,7
5101400994,2,1,1,3,6
5101400934,2,1,1,3,6
5101400871,2,1.75,1,3,6
5101400862,3,1,1,3,7
5101400838,3,1.75,1,4,7
5101400561,2,1,1,3,6
5101400461,4,2,1,3,7
5100404761,3,2,1,4,7
5100404030,3,1.75,2,4,8
5100403952,2,1,1,3,7
5100403947,4,2.5,2,3,8
5100403882,4,2.5,2,3,9
5100403876,3,2.5,2,3,8
5100403818,3,2,3,3,7
5100403806,3,2.5,3,3,8
5100403754,3,1,1,4,6
5100403636,2,1,1,3,7
5100403405,3,1,1.5,3,7
5100403321,2,1,1,3,7
5100402782,2,1,1,4,7
5100402767,3,1,1.5,4,7
5100402764,3,1,1.5,3,7
5100402668,3,1,1,4,7
5100402644,4,1.5,1.5,4,7
5100402606,3,1.75,1,4,7
5100402310,2,1,1,4,8
5100401516,2,1,1,3,6
5100401468,2,1,1,3,6
5100401441,4,2,2,3,7
5100401429,2,1,1,3,7
5100401414,2,1,1,3,7
5100401411,4,1,1.5,3,7
5100401315,2,1,1,4,7
5100401160,4,1,1.5,3,7
5100401060,4,3,1,3,8
5100400315,2,1,1,3,7
5100400251,2,1,2,3,7
5100400244,2,1,2,3,7
5100400241,2,1,3,3,7
5096300140,3,2.5,2,3,8
5096300130,3,2,1,3,8
5095600360,3,1.75,1,4,7
5095600310,3,2.25,2,3,7
5095401360,3,2.5,1,5,8
5095401070,3,2.5,2,3,8
5095400760,3,1.75,1,3,7
5095400630,4,1.75,1,3,7
5095400460,4,2.5,2,3,8
5095400040,3,1,1,4,7
5093301285,4,2.5,1,5,8
5093300325,4,3.5,2,3,11
5093300280,5,5.25,2,5,9
5089700750,4,2.25,2,3,8
5089700720,4,2.25,2,3,8
5089700300,4,2.25,2,4,8
5089700260,4,2.25,2,3,8
5088500310,3,2,1,3,9
5088500210,4,2.75,1,4,9
5088500170,3,2.5,2,3,9
5087900040,4,2.75,2,3,8
5083100065,3,1,1,3,7
5083000375,3,1,1,3,7
5083000375,3,1,1,3,7
5078400215,5,4.75,2,3,10
5078400210,4,1.5,1,4,7
5078400190,3,1,1,3,7
5078400160,5,4.5,2,3,11
5078400090,5,2.75,1,4,7
5078400035,4,1.75,1,3,7
5076900010,3,1.75,1,4,8
5076700145,3,1,1,3,7
5076700115,3,2,1,4,7
5076700025,3,1.5,1,3,7
5075400150,3,2,1.5,3,8
5075400035,1,1,1,3,6
5072420040,3,2.5,1,3,8
5072410070,3,1.75,2,5,8
5072400100,4,2.25,1,4,8
5072300210,3,1.75,1,4,8
5072300100,4,2.25,1,4,8
5072200040,3,2,1,5,8
5072100095,5,2.5,1,4,8
5071700020,3,1.75,1,3,7
5071500140,3,1,1,3,7
5071401000,6,2.5,1,3,8
5071400485,3,2,1,4,7
5071400104,5,3.5,2,3,8
5070000120,3,1.5,1,4,7
5070000100,3,1.5,1,4,7
5067400162,3,2,1.5,3,7
5067400032,3,2.5,1,5,9
5066400564,3,1,1,4,6
5066400483,3,1.75,1,4,5
5062300280,3,1,1.5,3,5
5061300030,2,1.5,2,3,7
5057100110,5,3,2,3,9
5057100090,5,2.75,2,3,9
5057100080,5,3,2,3,9
5056500260,4,2.25,1,3,8
5056500210,4,2.75,1,4,8
5054800110,5,2.25,2,3,7
5054800110,5,2.25,2,3,7
5053300015,2,1,1,3,6
5051800130,4,3.25,2,3,10
5049800005,2,1,1,3,7
5045700470,4,2.75,2,3,8
5045700400,5,2.75,2,3,8
5045700330,4,2.5,2,3,8
5045700250,5,2.75,2,3,8
5045700090,5,2.75,2,3,8
5042300095,4,1,1.5,4,7
5041300100,4,2,1,4,7
5040800120,3,3.75,2,4,8
5040800060,3,1.75,1,4,8
5040800015,2,1,1,3,8
5039300305,3,2.5,2,3,10
5037300130,3,1.75,1,4,8
5036300575,5,3,1,3,8
5036300431,5,2.75,2,4,10
5035300871,2,2.25,1,4,8
5035300850,5,3.75,2,5,10
5035300834,3,1.75,1,3,8
5035300750,3,1.75,1,5,8
5035300650,4,2,1,5,9
5035300572,4,1.5,1,4,8
5035300570,3,2,1,4,8
5035300325,3,2.25,1.5,4,9
5035300255,2,1.75,1,3,8
5035300090,4,1.75,1,4,7
5035300085,4,2,1,5,7
5031300011,3,1.75,1,4,7
5029460180,4,2.75,1,4,8
5029451230,3,1.5,1,3,7
5029451080,2,1,1,3,7
5029451010,3,1.5,1,3,7
5029450850,3,1.75,1,5,7
5029450290,3,1.5,1,5,7
5029450200,3,1.5,1,4,7
5029450160,3,2,1,4,7
5029450110,3,1.5,1,4,7
5029450100,2,1.5,1,3,7
5029000120,3,2.25,1,4,7
5028602020,3,2.25,2,3,7
5028600550,3,1.75,1,4,7
5028600360,3,2.25,2,3,7
5027800190,4,2.25,1,3,7
5026900235,4,3.25,2,5,9
5026900160,5,2.5,2.5,4,9
5021900945,3,2,2,3,9
5021900779,3,2,1,5,7
5021900635,3,2,2,3,8
5021900265,4,2,1,4,7
5021900175,3,1.75,1,5,6
5021900160,4,1.75,1,5,6
5021900140,5,4.25,2,3,10
5021900090,5,2.75,1,5,7
5021900050,3,2,1,4,7
5019500215,2,1.75,1,4,7
5018200155,3,1.75,1,3,8
5018200110,4,2.25,1,4,7
5017000575,3,2,1.5,3,7
5017000470,6,4.5,2,3,10
5016003230,2,1,1,3,7
5016003146,4,3.5,2,3,8
5016002275,5,2.5,1,4,8
5016002240,3,2.25,2,3,10
5016002180,2,2.5,2,5,8
5016001619,3,0.75,1,4,7
5016001535,3,1.75,1,4,8
5016001325,3,2.25,2,4,8
5016001285,4,3.25,2,4,8
5016001260,2,1,1,3,7
5016001060,2,2.5,2,3,8
5016000315,1,1,1,3,7
5015001680,4,1,1.5,1,7
5015001452,3,2.5,3,3,9
5015001215,4,3.5,2,3,10
5015001045,4,3,3,3,9
5015000700,3,1,1.5,4,7
5015000596,3,2.25,2,3,9
5015000346,4,3.5,2,3,10
5015000190,5,2,1.5,4,7
5015000180,3,2,2,3,8
5014600440,5,2.75,2,3,9
5014600240,5,2.75,2,3,9
5014600210,4,2.5,2,3,9
5014600180,4,2.5,2,3,9
5014000225,2,1,1,3,7
5014000215,2,1,1,4,7
5014000120,3,1,1,4,7
5014000100,4,2,1,4,7
5014000085,2,1,1,3,7
5013500400,4,1,1,3,7
5013500110,2,1,1,3,7
5009600070,4,2.5,2,3,7
5009600010,4,2.5,2,3,7
5007500120,4,2.75,2,3,7
5006000170,4,1,1.5,4,6
5006000035,4,1,1.5,3,6
5003600240,4,2.5,2,3,8
5003600120,4,2.5,2,3,8
5003600080,4,2.5,2,3,8
5001700040,3,1.75,1,4,7
5000500055,2,1,1,4,6
4477000290,4,1.75,1,3,9
4477000270,3,2,2.5,3,9
4476400275,3,1.75,1,4,7
4475800065,3,1.75,1,5,6
4475000180,3,2,1,3,8
4475000170,4,3,2,3,8
4475000120,4,3,2,3,8
4473400195,5,3.25,2,3,9
4473400155,4,3.5,2,3,8
4473400045,3,2,1,5,7
4472000050,3,2.5,2,3,7
4472000040,4,3,1,3,7
4468400214,3,2.25,3,3,8
4468400211,3,2.25,3,3,8
4463400195,2,1,1.5,5,6
4459800100,2,1,1,3,7
4459800075,3,2,1,4,8
4459800070,4,1.5,1.5,4,8
4458800060,4,2.25,2,4,10
4458300190,3,2.5,1,3,8
4457300630,4,1.75,1,3,8
4457300135,4,2.75,1,3,7
4457300005,4,3.25,2,3,10
4454800060,2,1.75,1,3,6
4452300130,3,2,1,4,7
4450700030,3,1.75,1,3,7
4450700010,3,1.75,1,3,7
4449800681,4,1.75,1,4,8
4449800595,3,1.75,1.5,4,7
4449800480,6,3,2,3,8
4449800345,3,2.5,2,3,8
4449800315,2,1,1,3,6
4449800063,2,1,1,5,7
4447300165,2,1,1,3,7
4447300137,5,3.5,2,3,9
4447300008,3,1.5,3,3,8
4444800045,4,1.75,1,4,7
4443801590,2,1,1,4,6
4443801495,5,1.5,1.5,4,7
4443801340,3,1.75,1,4,7
4443801285,3,1,1,3,7
4443801160,2,1,1,4,6
4443800960,3,1.75,1.5,5,7
4443800940,4,1.75,1,5,7
4443800810,3,1.75,1,4,7
4443800785,2,1,1,4,7
4443800765,3,2,1,5,7
4443800705,3,1,1,3,7
4443800555,3,1.75,1,3,8
4443800545,2,2,1,4,7
4443800505,3,1.5,1.5,4,8
4443800415,3,1,1,3,7
4443800385,2,1,1,3,7
4443800385,2,1,1,3,7
4443800375,3,1,1.5,3,7
4443800130,2,1,1,3,7
4443800110,3,1,1.5,4,7
4443800030,2,1.75,1,3,8
4442800166,3,3,3,3,8
4442800162,2,2.25,3,3,8
4442800040,3,2.25,1.5,4,7
4442800012,3,2.5,3,3,8
4442800008,3,2,3,3,8
4441300440,4,1.75,1,3,7
4441300416,4,1.75,1,3,8
4441300325,3,3.25,2,3,8
4441300240,3,2,1,4,9
4441300170,4,2.5,2,3,11
4441300075,3,2.5,2,3,8
4440900040,4,1.75,1,5,7
4440400155,3,1,1,3,7
4440400125,4,1.75,1,3,7
4438400050,2,1,1,4,6
4438400020,2,1,1,3,6
4438000165,2,1,1,3,6
4438000075,3,1.5,1,3,7
4435600330,3,1,1,4,6
4435000705,3,1,1.5,3,6
4435000705,3,1,1.5,3,6
4435000520,3,1,1,3,7
4435000490,4,1.75,1.5,5,7
4435000145,4,1.75,1.5,3,6
4432600075,4,2,2,3,9
4427100145,3,1.5,1,3,7
4427100130,3,1,1,4,7
4427100105,4,1,1.5,5,7
4427100095,4,1.5,1,3,7
